lf,image_id,task,vote,confidence,reason,source,path,pred,fold,original_id
lf1_maturity,71_jpg.rf.935ca8ae0a3aa33281b013a062acd954,1_maturity_evaluation,0,0.8154366612434387,,coconut-veirf-v5/train,train/images/71_jpg.rf.935ca8ae0a3aa33281b013a062acd954.jpg,tender,3,71
lf1_maturity,71_jpg.rf.fbfbd87194638069a91b0818792b31db,1_maturity_evaluation,0,0.49054351449012756,,coconut-veirf-v5/train,train/images/71_jpg.rf.fbfbd87194638069a91b0818792b31db.jpg,tender,3,71
lf1_maturity,722_jpg.rf.2f3b34b174d7c83bef0186f391e0dfb8,1_maturity_evaluation,1,0.7162117958068848,,coconut-veirf-v5/train,train/images/722_jpg.rf.2f3b34b174d7c83bef0186f391e0dfb8.jpg,tender,0,722
lf1_maturity,722_jpg.rf.ac087a24b01f93b2967269fad9b755fb,1_maturity_evaluation,1,0.7742780447006226,,coconut-veirf-v5/train,train/images/722_jpg.rf.ac087a24b01f93b2967269fad9b755fb.jpg,tender,0,722
lf1_maturity,722_jpg.rf.f6f6f27cc83855d2372f349b9dbfc827,1_maturity_evaluation,1,0.6535771489143372,,coconut-veirf-v5/train,train/images/722_jpg.rf.f6f6f27cc83855d2372f349b9dbfc827.jpg,tender,0,722
lf1_maturity,723_jpg.rf.23b196786dbf40503cab5829dd882c01,1_maturity_evaluation,1,0.8802996873855591,,coconut-veirf-v5/train,train/images/723_jpg.rf.23b196786dbf40503cab5829dd882c01.jpg,tender,0,723
lf1_maturity,723_jpg.rf.3c1a9398d07e062cd4008e5f15905701,1_maturity_evaluation,1,0.8934462666511536,,coconut-veirf-v5/train,train/images/723_jpg.rf.3c1a9398d07e062cd4008e5f15905701.jpg,tender,0,723
lf1_maturity,723_jpg.rf.d8ca038e8ec78861bc66bae3944de56a,1_maturity_evaluation,1,0.8829613924026489,,coconut-veirf-v5/train,train/images/723_jpg.rf.d8ca038e8ec78861bc66bae3944de56a.jpg,tender,0,723
lf1_maturity,725_jpg.rf.17f6a6ac3b6495cbf4aeac8a61378c06,1_maturity_evaluation,1,0.9249491691589355,,coconut-veirf-v5/train,train/images/725_jpg.rf.17f6a6ac3b6495cbf4aeac8a61378c06.jpg,tender,3,725
lf1_maturity,725_jpg.rf.6351ae6fa2a51fb660bed02798d42f5a,1_maturity_evaluation,1,0.9259152412414551,,coconut-veirf-v5/train,train/images/725_jpg.rf.6351ae6fa2a51fb660bed02798d42f5a.jpg,tender,3,725
lf1_maturity,725_jpg.rf.8e715c435a392f054be3d2a3306a837d,1_maturity_evaluation,1,0.9317918419837952,,coconut-veirf-v5/train,train/images/725_jpg.rf.8e715c435a392f054be3d2a3306a837d.jpg,tender,3,725
lf1_maturity,726_jpg.rf.84e1cf10e71211380586a1856256141e,1_maturity_evaluation,1,0.9030362367630005,,coconut-veirf-v5/train,train/images/726_jpg.rf.84e1cf10e71211380586a1856256141e.jpg,tender,4,726
lf1_maturity,726_jpg.rf.8b3e41a7f52851bf1926513d4a672ed5,1_maturity_evaluation,1,0.9282787442207336,,coconut-veirf-v5/train,train/images/726_jpg.rf.8b3e41a7f52851bf1926513d4a672ed5.jpg,tender,4,726
lf1_maturity,726_jpg.rf.9ce4d7cf5b957e69ed29fb6cbd064e69,1_maturity_evaluation,1,0.9172957539558411,,coconut-veirf-v5/train,train/images/726_jpg.rf.9ce4d7cf5b957e69ed29fb6cbd064e69.jpg,tender,4,726
lf1_maturity,728_jpg.rf.26f54f3140937435b4a68c301286ea32,1_maturity_evaluation,1,0.8752581477165222,,coconut-veirf-v5/train,train/images/728_jpg.rf.26f54f3140937435b4a68c301286ea32.jpg,tender,2,728
lf1_maturity,728_jpg.rf.3dc58653f29f305123496c97ea9376da,1_maturity_evaluation,1,0.8882984519004822,,coconut-veirf-v5/train,train/images/728_jpg.rf.3dc58653f29f305123496c97ea9376da.jpg,tender,2,728
lf1_maturity,728_jpg.rf.d66ebcd0833e8037e9c99feae7464cc8,1_maturity_evaluation,1,0.8867347240447998,,coconut-veirf-v5/train,train/images/728_jpg.rf.d66ebcd0833e8037e9c99feae7464cc8.jpg,tender,2,728
lf1_maturity,72_jpg.rf.104e6b9a1a1e49d01b8e6df6023d0267,1_maturity_evaluation,1,0.9752377271652222,,coconut-veirf-v5/train,train/images/72_jpg.rf.104e6b9a1a1e49d01b8e6df6023d0267.jpg,green,2,72
lf1_maturity,72_jpg.rf.444f165b9d18187720f77a478f734aaa,1_maturity_evaluation,1,0.9736663699150085,,coconut-veirf-v5/train,train/images/72_jpg.rf.444f165b9d18187720f77a478f734aaa.jpg,green,2,72
lf1_maturity,72_jpg.rf.d0e1a0e2a34c8555fe1536f0635b26c8,1_maturity_evaluation,1,0.963968813419342,,coconut-veirf-v5/train,train/images/72_jpg.rf.d0e1a0e2a34c8555fe1536f0635b26c8.jpg,green,2,72
lf1_maturity,732_jpg.rf.30cffc07083b4ac771c53383970bf763,1_maturity_evaluation,1,0.8969182372093201,,coconut-veirf-v5/train,train/images/732_jpg.rf.30cffc07083b4ac771c53383970bf763.jpg,tender,2,732
lf1_maturity,732_jpg.rf.4d164922ca16973a47de3365905a524a,1_maturity_evaluation,1,0.889037549495697,,coconut-veirf-v5/train,train/images/732_jpg.rf.4d164922ca16973a47de3365905a524a.jpg,tender,2,732
lf1_maturity,732_jpg.rf.9d1e04c01f5e48e19b82b36782286cda,1_maturity_evaluation,1,0.8929482102394104,,coconut-veirf-v5/train,train/images/732_jpg.rf.9d1e04c01f5e48e19b82b36782286cda.jpg,tender,2,732
lf1_maturity,733_jpg.rf.ca40ebb7eccaab3a236aa9110feab1a5,1_maturity_evaluation,1,0.8859702348709106,,coconut-veirf-v5/train,train/images/733_jpg.rf.ca40ebb7eccaab3a236aa9110feab1a5.jpg,tender,0,733
lf1_maturity,733_jpg.rf.db1e7f131b5de4f8cf9f93f8c210e74d,1_maturity_evaluation,1,0.7730407118797302,,coconut-veirf-v5/train,train/images/733_jpg.rf.db1e7f131b5de4f8cf9f93f8c210e74d.jpg,tender,0,733
lf1_maturity,733_jpg.rf.ef7af416b8929e262017fbb3fc350867,1_maturity_evaluation,1,0.8870735764503479,,coconut-veirf-v5/train,train/images/733_jpg.rf.ef7af416b8929e262017fbb3fc350867.jpg,tender,0,733
lf1_maturity,734_jpg.rf.206fe550cee485c11a1daac0750926c8,1_maturity_evaluation,1,0.8555279970169067,,coconut-veirf-v5/train,train/images/734_jpg.rf.206fe550cee485c11a1daac0750926c8.jpg,tender,1,734
lf1_maturity,734_jpg.rf.cc287ef48a2455988aeb689e3a3895db,1_maturity_evaluation,1,0.8401997685432434,,coconut-veirf-v5/train,train/images/734_jpg.rf.cc287ef48a2455988aeb689e3a3895db.jpg,tender,1,734
lf1_maturity,734_jpg.rf.da8ef7fa0ad8b6b2bd8fe7aad94df478,1_maturity_evaluation,1,0.8481127619743347,,coconut-veirf-v5/train,train/images/734_jpg.rf.da8ef7fa0ad8b6b2bd8fe7aad94df478.jpg,dry|tender,1,734
lf1_maturity,736_jpg.rf.21603b63999ebce50e1372f53d920366,1_maturity_evaluation,1,0.8470591306686401,,coconut-veirf-v5/train,train/images/736_jpg.rf.21603b63999ebce50e1372f53d920366.jpg,tender,4,736
lf1_maturity,736_jpg.rf.42a5e60355b8649ba547e0e7646e52ce,1_maturity_evaluation,1,0.860527515411377,,coconut-veirf-v5/train,train/images/736_jpg.rf.42a5e60355b8649ba547e0e7646e52ce.jpg,tender,4,736
lf1_maturity,736_jpg.rf.ad448dfb280d6be61e9906b22c6467c1,1_maturity_evaluation,1,0.8405757546424866,,coconut-veirf-v5/train,train/images/736_jpg.rf.ad448dfb280d6be61e9906b22c6467c1.jpg,tender,4,736
lf1_maturity,738_jpg.rf.424f2a820b00ebcd35e05755dcf82614,1_maturity_evaluation,1,0.886612057685852,,coconut-veirf-v5/train,train/images/738_jpg.rf.424f2a820b00ebcd35e05755dcf82614.jpg,tender,2,738
lf1_maturity,738_jpg.rf.9985279ec9ef5fad6a63745a5866365b,1_maturity_evaluation,1,0.8996016383171082,,coconut-veirf-v5/train,train/images/738_jpg.rf.9985279ec9ef5fad6a63745a5866365b.jpg,tender,2,738
lf1_maturity,738_jpg.rf.ead07fcc5f8432c0fd1a065fb529d1e5,1_maturity_evaluation,1,0.9048095345497131,,coconut-veirf-v5/train,train/images/738_jpg.rf.ead07fcc5f8432c0fd1a065fb529d1e5.jpg,tender,2,738
lf1_maturity,739_jpg.rf.12c136e156851c3adb93492497f9bde3,1_maturity_evaluation,1,0.8808960318565369,,coconut-veirf-v5/train,train/images/739_jpg.rf.12c136e156851c3adb93492497f9bde3.jpg,tender,1,739
lf1_maturity,739_jpg.rf.4eb176d76b48a04fd16473b26ee565bf,1_maturity_evaluation,1,0.8811233639717102,,coconut-veirf-v5/train,train/images/739_jpg.rf.4eb176d76b48a04fd16473b26ee565bf.jpg,tender,1,739
lf1_maturity,739_jpg.rf.c5a92e4b4ed0dc02b366a1b1d4f8c44a,1_maturity_evaluation,1,0.8920194506645203,,coconut-veirf-v5/train,train/images/739_jpg.rf.c5a92e4b4ed0dc02b366a1b1d4f8c44a.jpg,tender,1,739
lf1_maturity,742_jpg.rf.8a4681834c3d73fc82e66e395e19eef6,1_maturity_evaluation,1,0.9148512482643127,,coconut-veirf-v5/train,train/images/742_jpg.rf.8a4681834c3d73fc82e66e395e19eef6.jpg,tender,4,742
lf1_maturity,742_jpg.rf.c76254ed85d7d169c6cf3c0e6c8f68b9,1_maturity_evaluation,1,0.9361039400100708,,coconut-veirf-v5/train,train/images/742_jpg.rf.c76254ed85d7d169c6cf3c0e6c8f68b9.jpg,tender,4,742
lf1_maturity,742_jpg.rf.f0aad9e96c528df5ee276765fbb4d3bb,1_maturity_evaluation,1,0.9250400066375732,,coconut-veirf-v5/train,train/images/742_jpg.rf.f0aad9e96c528df5ee276765fbb4d3bb.jpg,tender,4,742
lf1_maturity,743_jpg.rf.ec8bc9fc52b4e6a6fdba806e64d95bd8,1_maturity_evaluation,1,0.9210258722305298,,coconut-veirf-v5/train,train/images/743_jpg.rf.ec8bc9fc52b4e6a6fdba806e64d95bd8.jpg,tender,2,743
lf1_maturity,743_jpg.rf.f1d6138d2db9839bf1c5c946adb92946,1_maturity_evaluation,1,0.9265916347503662,,coconut-veirf-v5/train,train/images/743_jpg.rf.f1d6138d2db9839bf1c5c946adb92946.jpg,tender,2,743
lf1_maturity,743_jpg.rf.f6961e11cc59419a622ced3dff90eef5,1_maturity_evaluation,1,0.9340260028839111,,coconut-veirf-v5/train,train/images/743_jpg.rf.f6961e11cc59419a622ced3dff90eef5.jpg,tender,2,743
lf1_maturity,745_jpg.rf.10bfd38f4d6867397b482d16683c1674,1_maturity_evaluation,1,0.818557620048523,,coconut-veirf-v5/train,train/images/745_jpg.rf.10bfd38f4d6867397b482d16683c1674.jpg,tender,4,745
lf1_maturity,745_jpg.rf.3f68c4a3bd54dfa1b25cd28c0411aa70,1_maturity_evaluation,1,0.8458941578865051,,coconut-veirf-v5/train,train/images/745_jpg.rf.3f68c4a3bd54dfa1b25cd28c0411aa70.jpg,dry|tender,4,745
lf1_maturity,745_jpg.rf.7a5848e25772a367fc86de537d4fd607,1_maturity_evaluation,1,0.8362019062042236,,coconut-veirf-v5/train,train/images/745_jpg.rf.7a5848e25772a367fc86de537d4fd607.jpg,tender,4,745
lf1_maturity,747_jpg.rf.54d262b5643971ceccd913272ca0f6c0,1_maturity_evaluation,1,0.9277834892272949,,coconut-veirf-v5/train,train/images/747_jpg.rf.54d262b5643971ceccd913272ca0f6c0.jpg,tender,2,747
lf1_maturity,747_jpg.rf.6e74305bf2a031c32b6e6741016d79b6,1_maturity_evaluation,1,0.9267176985740662,,coconut-veirf-v5/train,train/images/747_jpg.rf.6e74305bf2a031c32b6e6741016d79b6.jpg,tender,2,747
lf1_maturity,747_jpg.rf.7e97565abe6f5d565825581117b87037,1_maturity_evaluation,1,0.9286429286003113,,coconut-veirf-v5/train,train/images/747_jpg.rf.7e97565abe6f5d565825581117b87037.jpg,tender,2,747
lf1_maturity,748_jpg.rf.682425bc996dd9267e812025f251e96c,1_maturity_evaluation,1,0.9066596031188965,,coconut-veirf-v5/train,train/images/748_jpg.rf.682425bc996dd9267e812025f251e96c.jpg,tender,4,748
lf1_maturity,748_jpg.rf.b92428d35160edcefe02315b6c74ce55,1_maturity_evaluation,1,0.8656395077705383,,coconut-veirf-v5/train,train/images/748_jpg.rf.b92428d35160edcefe02315b6c74ce55.jpg,tender,4,748
lf1_maturity,748_jpg.rf.e79c2baca1c8e9f6faf395d455f16c8f,1_maturity_evaluation,1,0.9177647829055786,,coconut-veirf-v5/train,train/images/748_jpg.rf.e79c2baca1c8e9f6faf395d455f16c8f.jpg,tender,4,748
lf1_maturity,749_jpg.rf.1737ea66f361d7cdfafd1379b1a5f668,1_maturity_evaluation,1,0.9472895264625549,,coconut-veirf-v5/train,train/images/749_jpg.rf.1737ea66f361d7cdfafd1379b1a5f668.jpg,tender,2,749
lf1_maturity,749_jpg.rf.28a1c1f2a96bb88fc04c8692aba26571,1_maturity_evaluation,1,0.8572923541069031,,coconut-veirf-v5/train,train/images/749_jpg.rf.28a1c1f2a96bb88fc04c8692aba26571.jpg,tender,2,749
lf1_maturity,749_jpg.rf.9bc11f47f4ec1717b19208c5bde47ccb,1_maturity_evaluation,1,0.936553955078125,,coconut-veirf-v5/train,train/images/749_jpg.rf.9bc11f47f4ec1717b19208c5bde47ccb.jpg,tender,2,749
lf1_maturity,750_jpg.rf.3547caf16ca62c821360a6c347b325b2,1_maturity_evaluation,1,0.8746855854988098,,coconut-veirf-v5/train,train/images/750_jpg.rf.3547caf16ca62c821360a6c347b325b2.jpg,tender,2,750
lf1_maturity,750_jpg.rf.3e34bc3c89e982d205d688e24eabb7a9,1_maturity_evaluation,1,0.8690986633300781,,coconut-veirf-v5/train,train/images/750_jpg.rf.3e34bc3c89e982d205d688e24eabb7a9.jpg,tender,2,750
lf1_maturity,750_jpg.rf.e603228b83813458e2fc23e336fae8dc,1_maturity_evaluation,1,0.8737882375717163,,coconut-veirf-v5/train,train/images/750_jpg.rf.e603228b83813458e2fc23e336fae8dc.jpg,tender,2,750
lf1_maturity,751_jpg.rf.6073c3463e98d79a65dd287979a69cd6,1_maturity_evaluation,1,0.7279937863349915,,coconut-veirf-v5/train,train/images/751_jpg.rf.6073c3463e98d79a65dd287979a69cd6.jpg,tender,2,751
lf1_maturity,751_jpg.rf.b29a1c59e583af929fe8117581d53eb2,1_maturity_evaluation,1,0.7552249431610107,,coconut-veirf-v5/train,train/images/751_jpg.rf.b29a1c59e583af929fe8117581d53eb2.jpg,tender,2,751
lf1_maturity,751_jpg.rf.e707676416bb16af4f5d1287b8568afc,1_maturity_evaluation,1,0.7444339394569397,,coconut-veirf-v5/train,train/images/751_jpg.rf.e707676416bb16af4f5d1287b8568afc.jpg,tender,2,751
lf1_maturity,755_jpg.rf.05858db5cd24f4dd6c7e35905d81a1b8,1_maturity_evaluation,1,0.9473079442977905,,coconut-veirf-v5/train,train/images/755_jpg.rf.05858db5cd24f4dd6c7e35905d81a1b8.jpg,tender,2,755
lf1_maturity,755_jpg.rf.63c5f56d0fb4df790aa5627e385e57d6,1_maturity_evaluation,1,0.9172148108482361,,coconut-veirf-v5/train,train/images/755_jpg.rf.63c5f56d0fb4df790aa5627e385e57d6.jpg,tender,2,755
lf1_maturity,755_jpg.rf.ca2c7b403df53d1ae86a97bf8bdd6540,1_maturity_evaluation,1,0.9440883994102478,,coconut-veirf-v5/train,train/images/755_jpg.rf.ca2c7b403df53d1ae86a97bf8bdd6540.jpg,tender,2,755
lf1_maturity,756_jpg.rf.6310ca62273111c54bd451111b485f7d,1_maturity_evaluation,1,0.8628599643707275,,coconut-veirf-v5/train,train/images/756_jpg.rf.6310ca62273111c54bd451111b485f7d.jpg,tender,2,756
lf1_maturity,756_jpg.rf.79207623c7a1571426f3b878868a3d10,1_maturity_evaluation,1,0.8499513268470764,,coconut-veirf-v5/train,train/images/756_jpg.rf.79207623c7a1571426f3b878868a3d10.jpg,tender,2,756
lf1_maturity,756_jpg.rf.a88098c064736b06c01ebe97f4036ed9,1_maturity_evaluation,1,0.860905110836029,,coconut-veirf-v5/train,train/images/756_jpg.rf.a88098c064736b06c01ebe97f4036ed9.jpg,tender,2,756
lf1_maturity,757_jpg.rf.22ac0c9431289496601e452c8607b49b,1_maturity_evaluation,0,0.8090556859970093,,coconut-veirf-v5/train,train/images/757_jpg.rf.22ac0c9431289496601e452c8607b49b.jpg,tender,2,757
lf1_maturity,757_jpg.rf.a576301b7761bd58bfd6341821135a14,1_maturity_evaluation,0,0.8513768911361694,,coconut-veirf-v5/train,train/images/757_jpg.rf.a576301b7761bd58bfd6341821135a14.jpg,tender,2,757
lf1_maturity,757_jpg.rf.bf1f1759e8322d7034a7a6e7f8a3a258,1_maturity_evaluation,0,0.8281787633895874,,coconut-veirf-v5/train,train/images/757_jpg.rf.bf1f1759e8322d7034a7a6e7f8a3a258.jpg,green|tender,2,757
lf1_maturity,758_jpg.rf.43cbab9d8140cf0a9fc68c885a9e4cd0,1_maturity_evaluation,1,0.9432328939437866,,coconut-veirf-v5/train,train/images/758_jpg.rf.43cbab9d8140cf0a9fc68c885a9e4cd0.jpg,tender,0,758
lf1_maturity,758_jpg.rf.676bccf60bd7aab443ff1458c3503c2d,1_maturity_evaluation,1,0.9561324715614319,,coconut-veirf-v5/train,train/images/758_jpg.rf.676bccf60bd7aab443ff1458c3503c2d.jpg,green|tender,0,758
lf1_maturity,758_jpg.rf.93e8bc629e1a7c9c153b3b4b39e5e96c,1_maturity_evaluation,1,0.946071207523346,,coconut-veirf-v5/train,train/images/758_jpg.rf.93e8bc629e1a7c9c153b3b4b39e5e96c.jpg,tender,0,758
lf1_maturity,759_jpg.rf.438a83fcceb26e7bfe098373f5177db1,1_maturity_evaluation,1,0.9067667722702026,,coconut-veirf-v5/train,train/images/759_jpg.rf.438a83fcceb26e7bfe098373f5177db1.jpg,tender,3,759
lf1_maturity,759_jpg.rf.67ad8333fc1189ba94ae171def00c108,1_maturity_evaluation,1,0.9251920580863953,,coconut-veirf-v5/train,train/images/759_jpg.rf.67ad8333fc1189ba94ae171def00c108.jpg,tender,3,759
lf1_maturity,759_jpg.rf.bbb52dea6fed4b35970d2bc6952da6b6,1_maturity_evaluation,1,0.8154962062835693,,coconut-veirf-v5/train,train/images/759_jpg.rf.bbb52dea6fed4b35970d2bc6952da6b6.jpg,tender,3,759
lf1_maturity,75_jpg.rf.a3aa9842ff3c0776a7ba6412ede7184f,1_maturity_evaluation,1,0.890920877456665,,coconut-veirf-v5/train,train/images/75_jpg.rf.a3aa9842ff3c0776a7ba6412ede7184f.jpg,green|tender,2,75
lf1_maturity,75_jpg.rf.b9970a039c1275c06ae5d2ebc40c927e,1_maturity_evaluation,1,0.936013400554657,,coconut-veirf-v5/train,train/images/75_jpg.rf.b9970a039c1275c06ae5d2ebc40c927e.jpg,green|tender,2,75
lf1_maturity,75_jpg.rf.f0cde20dfe3cf7ebc9ce05b56f577b5a,1_maturity_evaluation,1,0.9400808811187744,,coconut-veirf-v5/train,train/images/75_jpg.rf.f0cde20dfe3cf7ebc9ce05b56f577b5a.jpg,tender,2,75
lf1_maturity,760_jpg.rf.21d3a052345e5adb8120bafa08742120,1_maturity_evaluation,1,0.8130833506584167,,coconut-veirf-v5/train,train/images/760_jpg.rf.21d3a052345e5adb8120bafa08742120.jpg,tender,4,760
lf1_maturity,760_jpg.rf.935a3e872ed5b7887d3faeafd7a16cac,1_maturity_evaluation,1,0.8007515072822571,,coconut-veirf-v5/train,train/images/760_jpg.rf.935a3e872ed5b7887d3faeafd7a16cac.jpg,tender,4,760
lf1_maturity,760_jpg.rf.b7376193a778fc40b4630b1b4b2a59c8,1_maturity_evaluation,1,0.8002547025680542,,coconut-veirf-v5/train,train/images/760_jpg.rf.b7376193a778fc40b4630b1b4b2a59c8.jpg,tender,4,760
lf1_maturity,77_jpg.rf.2065235ede5ee2840e03a3f5ba601ff2,1_maturity_evaluation,1,0.9787532091140747,,coconut-veirf-v5/train,train/images/77_jpg.rf.2065235ede5ee2840e03a3f5ba601ff2.jpg,green,2,77
lf1_maturity,77_jpg.rf.f0b46e11670d4c946e54c142fd3d1ba3,1_maturity_evaluation,1,0.9823639392852783,,coconut-veirf-v5/train,train/images/77_jpg.rf.f0b46e11670d4c946e54c142fd3d1ba3.jpg,green,2,77
lf1_maturity,77_jpg.rf.f90d09593bdc4b17158ed91446cc8e99,1_maturity_evaluation,1,0.9672814607620239,,coconut-veirf-v5/train,train/images/77_jpg.rf.f90d09593bdc4b17158ed91446cc8e99.jpg,green,2,77
lf1_maturity,78_jpg.rf.730181db81978efc9b1228db75137fa3,1_maturity_evaluation,1,0.940172553062439,,coconut-veirf-v5/train,train/images/78_jpg.rf.730181db81978efc9b1228db75137fa3.jpg,green,3,78
lf1_maturity,78_jpg.rf.80cc1e07c1ff036ab269e2490aa7d5cc,1_maturity_evaluation,1,0.9453043341636658,,coconut-veirf-v5/train,train/images/78_jpg.rf.80cc1e07c1ff036ab269e2490aa7d5cc.jpg,green,3,78
lf1_maturity,78_jpg.rf.860cf6edf966e2b7607b4c205f91d770,1_maturity_evaluation,1,0.9418094158172607,,coconut-veirf-v5/train,train/images/78_jpg.rf.860cf6edf966e2b7607b4c205f91d770.jpg,green,3,78
lf1_maturity,79_jpg.rf.1630b9c10b69cc07ee086fd24e59d124,1_maturity_evaluation,1,0.3934670686721802,,coconut-veirf-v5/train,train/images/79_jpg.rf.1630b9c10b69cc07ee086fd24e59d124.jpg,dry,1,79
lf1_maturity,79_jpg.rf.778532524e0d262bd469d1a79c70acb8,1_maturity_evaluation,0,0.2943704426288605,,coconut-veirf-v5/train,train/images/79_jpg.rf.778532524e0d262bd469d1a79c70acb8.jpg,dry|green,1,79
lf1_maturity,79_jpg.rf.7cb13bc0517b8c22c713479c91fb7c10,1_maturity_evaluation,1,0.26709291338920593,,coconut-veirf-v5/train,train/images/79_jpg.rf.7cb13bc0517b8c22c713479c91fb7c10.jpg,dry,1,79
lf1_maturity,7_jpg.rf.093e05a1474afcd8e6a4acbdb20d4348,1_maturity_evaluation,1,0.9429827928543091,,coconut-veirf-v5/train,train/images/7_jpg.rf.093e05a1474afcd8e6a4acbdb20d4348.jpg,green,1,7
lf1_maturity,7_jpg.rf.dd827dff8a5462c5946917a6f778fd54,1_maturity_evaluation,1,0.9429802298545837,,coconut-veirf-v5/train,train/images/7_jpg.rf.dd827dff8a5462c5946917a6f778fd54.jpg,green,1,7
lf1_maturity,7_jpg.rf.f8874e75c5ac784b374f7c4fa4e862b2,1_maturity_evaluation,1,0.9411532282829285,,coconut-veirf-v5/train,train/images/7_jpg.rf.f8874e75c5ac784b374f7c4fa4e862b2.jpg,green,1,7
lf1_maturity,81_jpg.rf.0beadb2a8ccdad59cc7dabd237cef178,1_maturity_evaluation,1,0.9252683520317078,,coconut-veirf-v5/train,train/images/81_jpg.rf.0beadb2a8ccdad59cc7dabd237cef178.jpg,dry,1,81
lf1_maturity,81_jpg.rf.6b73b4f2086bdf52f22229b26e49abbf,1_maturity_evaluation,1,0.9281476736068726,,coconut-veirf-v5/train,train/images/81_jpg.rf.6b73b4f2086bdf52f22229b26e49abbf.jpg,dry,1,81
lf1_maturity,81_jpg.rf.82e766bb96d4584790b6fb83e898928b,1_maturity_evaluation,1,0.9228596687316895,,coconut-veirf-v5/train,train/images/81_jpg.rf.82e766bb96d4584790b6fb83e898928b.jpg,dry,1,81
lf1_maturity,83_jpg.rf.03a5bf00b973a837e57436b022b96c64,1_maturity_evaluation,1,0.9561857581138611,,coconut-veirf-v5/train,train/images/83_jpg.rf.03a5bf00b973a837e57436b022b96c64.jpg,tender,1,83
lf1_maturity,83_jpg.rf.2a820191637902f7541ccde6949b3451,1_maturity_evaluation,1,0.950650691986084,,coconut-veirf-v5/train,train/images/83_jpg.rf.2a820191637902f7541ccde6949b3451.jpg,tender,1,83
lf1_maturity,83_jpg.rf.396d1f1926d366e6c243f0082be75225,1_maturity_evaluation,1,0.9520494937896729,,coconut-veirf-v5/train,train/images/83_jpg.rf.396d1f1926d366e6c243f0082be75225.jpg,tender,1,83
lf1_maturity,85_jpg.rf.8d2d5ea75e6701843381e74b682a9b28,1_maturity_evaluation,1,0.7676520943641663,,coconut-veirf-v5/train,train/images/85_jpg.rf.8d2d5ea75e6701843381e74b682a9b28.jpg,green,4,85
lf1_maturity,85_jpg.rf.91a4a56ad6f78868ab7aed877f5dd575,1_maturity_evaluation,1,0.7820637226104736,,coconut-veirf-v5/train,train/images/85_jpg.rf.91a4a56ad6f78868ab7aed877f5dd575.jpg,green,4,85
lf1_maturity,85_jpg.rf.d3ee2c13b0521dfe37dfebc83cde8217,1_maturity_evaluation,1,0.7508518099784851,,coconut-veirf-v5/train,train/images/85_jpg.rf.d3ee2c13b0521dfe37dfebc83cde8217.jpg,green,4,85
lf1_maturity,87_jpg.rf.3acdd93d68f0d178c66e22d05aeffe7c,1_maturity_evaluation,0,0.5984547734260559,,coconut-veirf-v5/train,train/images/87_jpg.rf.3acdd93d68f0d178c66e22d05aeffe7c.jpg,green,4,87
lf1_maturity,87_jpg.rf.8d9555d3708bc9623a387ab85150ae88,1_maturity_evaluation,0,0.6223390102386475,,coconut-veirf-v5/train,train/images/87_jpg.rf.8d9555d3708bc9623a387ab85150ae88.jpg,green,4,87
lf1_maturity,87_jpg.rf.facce9ddb9d5f1ecb78df64046fff026,1_maturity_evaluation,0,0.5094960331916809,,coconut-veirf-v5/train,train/images/87_jpg.rf.facce9ddb9d5f1ecb78df64046fff026.jpg,green,4,87
lf1_maturity,88_jpg.rf.08ec1f6f2f0d6170b4fc018f72a12543,1_maturity_evaluation,0,0.9240953922271729,,coconut-veirf-v5/train,train/images/88_jpg.rf.08ec1f6f2f0d6170b4fc018f72a12543.jpg,tender,2,88
lf1_maturity,88_jpg.rf.64e396f149eae2b937efb90ea8ab9bc5,1_maturity_evaluation,0,0.9115802049636841,,coconut-veirf-v5/train,train/images/88_jpg.rf.64e396f149eae2b937efb90ea8ab9bc5.jpg,tender,2,88
lf1_maturity,88_jpg.rf.904f5ac1f3c36c8f96ebf8d5555d6b9f,1_maturity_evaluation,0,0.929090142250061,,coconut-veirf-v5/train,train/images/88_jpg.rf.904f5ac1f3c36c8f96ebf8d5555d6b9f.jpg,tender,2,88
lf1_maturity,90_jpg.rf.1a6838e653005182b1cfc4bc1e7deafe,1_maturity_evaluation,1,0.9095370173454285,,coconut-veirf-v5/train,train/images/90_jpg.rf.1a6838e653005182b1cfc4bc1e7deafe.jpg,dry,4,90
lf1_maturity,90_jpg.rf.2a0c57b5f16994217ecdd1e4a86ca3e3,1_maturity_evaluation,1,0.8702681660652161,,coconut-veirf-v5/train,train/images/90_jpg.rf.2a0c57b5f16994217ecdd1e4a86ca3e3.jpg,dry,4,90
lf1_maturity,90_jpg.rf.6aa3c5bc9cb6b081e4b1b67ece8840dd,1_maturity_evaluation,1,0.9069297909736633,,coconut-veirf-v5/train,train/images/90_jpg.rf.6aa3c5bc9cb6b081e4b1b67ece8840dd.jpg,dry,4,90
lf1_maturity,96_jpg.rf.40719d3479ded3a2c22f218ba2757bdf,1_maturity_evaluation,1,0.7752752304077148,,coconut-veirf-v5/train,train/images/96_jpg.rf.40719d3479ded3a2c22f218ba2757bdf.jpg,green,1,96
lf1_maturity,96_jpg.rf.8bdcf4b751ef28a95899323aed07f4fd,1_maturity_evaluation,1,0.798560619354248,,coconut-veirf-v5/train,train/images/96_jpg.rf.8bdcf4b751ef28a95899323aed07f4fd.jpg,green,1,96
